Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-06-30,174.03915405273438,175.28198991050456,173.5572323156954,175.2312511217752,182925100
2015-07-01,175.43418884277344,175.8822847749836,174.6394487665405,175.62864240372824,135979900
2015-07-02,175.2735595703125,176.08521263062062,174.85082655783256,175.91612200578618,104373700
2015-07-06,174.77476501464844,175.5610423483133,173.76865822364863,173.9715747456217,117975400
2015-07-07,175.87384033203125,176.00065507128355,172.5680651871236,174.97764843921559,173820200
2015-07-08,172.9231414794922,174.8085268459098,172.6864120568382,174.52107153279943,164020100
2015-07-09,173.23597717285156,175.3073791807252,173.1260753660638,175.04527388567794,144113100
2015-07-10,175.4172821044922,175.84001510458066,173.27825415610752,175.2566415003326,129456900
2015-07-13,177.35340881347656,177.46331062241677,176.6516704759601,176.6939463566852,106069400
2015-07-14,178.12278747558594,178.4356186976055,177.25195844557382,177.31114726353027,81709600
2015-07-15,178.06361389160156,178.63007462431804,177.58169202748812,178.1650656942407,97914100
2015-07-16,179.49246215820312,179.49246215820312,178.88372551193277,179.12890501353002,106683300
2015-07-17,179.64463806152344,179.7038268824657,179.06972729071447,179.4839974341535,89030000
2015-07-20,179.73764038085938,180.23646229831812,179.4163720259617,179.8729180570212,70446800
2015-07-21,179.0274200439453,179.8644360027198,178.72305177718977,179.60233071404636,77965000
2015-07-22,178.70616149902344,179.0443556720599,178.30034139216824,178.3341543590776,88667900
2015-07-23,177.7000732421875,178.94290954291952,177.33652898182683,178.8414577308728,90509100
2015-07-24,175.8569793701172,177.860730247187,175.51879803164493,177.80155431831037,117755000
2015-07-27,174.83395385742188,175.4765164407603,174.38585779314153,174.96078153082374,132361100
2015-07-28,176.98138427734375,177.12511193702645,174.84235651131272,175.67935952362888,123544800
2015-07-29,178.19891357421875,178.4271801583533,176.96452725288114,177.10825495797005,105791300
2015-07-30,178.24114990234375,178.41024052369463,177.05748975131272,177.68313924117717,91304400
2015-07-31,177.97059631347656,178.773786448273,177.68314096431365,178.74842349986378,103266900
2015-08-03,177.37034606933594,177.995995693323,176.40651513015007,177.93681976851883,113965700
2015-08-04,177.023681640625,177.7592329591002,176.53330979471224,177.29422406204606,81820800
2015-08-05,177.60704040527344,178.65540993914453,177.31957217428248,177.92830869753067,85786800
2015-08-06,176.1528778076172,177.90298603263548,175.561041180995,177.79307130469886,116030800
2015-08-07,175.8146514892578,176.1443827120437,174.9015466644383,175.99220502496743,117858000
2015-08-10,178.0298614501953,178.11440034753954,176.93920259787168,176.93920259787168,80270700
2015-08-11,176.4233856201172,177.09976098857464,175.65400847723697,176.67702799588713,126081400
2015-08-12,176.63473510742188,176.82073863835615,173.62487855344673,175.10444388537834,172123700
2015-08-13,176.41494750976562,177.16741177149737,175.8653868417129,176.474123424326,89383300
2015-08-14,177.05752563476562,177.13361449467598,176.07678177106519,176.22050947338144,72786500
2015-08-17,178.04666137695312,178.04666137695312,175.9921854254976,176.45719425220128,79072600
2015-08-18,177.5309295654297,178.12275312692574,177.29420014083126,177.7676589900281,71692700
2015-08-19,176.1275177001953,177.55634468250364,175.3074144880122,176.7785173587321,172946000
2015-08-20,172.4496612548828,176.10206682358717,172.39047245616422,174.5971387229509,194327900
2015-08-21,167.258544921875,172.4243428397859,166.99645251880258,170.55585725212123,346588500
2015-08-24,160.21583557128906,166.96265184222833,154.2130207404922,158.51645325252167,507244300
2015-08-25,158.3303985595703,165.24630324811025,158.03448034200414,165.22939031833306,369833100
2015-08-26,164.4093780517578,164.68837057072574,159.2604786155289,162.39716418240877,339257000
2015-08-27,168.47605895996094,168.6028737339155,165.04346813648863,166.57375994589754,274143900
2015-08-28,168.4844970703125,168.9579560606689,167.3346625648227,167.82503449077467,160414400
2015-08-31,167.12332153320312,168.3577080043039,166.5653106804812,167.49532876835107,163298800
2015-09-01,162.135009765625,164.67140763004704,161.25571794818484,163.27638106414292,256000400
2015-09-02,165.2125701904297,165.25484608492565,162.68462134875568,164.5446445994521,160269300
2015-09-03,165.33087158203125,167.4445364887287,164.83204976023947,165.93114519109272,152087800
2015-09-04,162.82827758789062,163.902022912914,161.99972460282947,163.04810698244793,207081000
2015-09-08,166.92039489746094,167.07258553028186,165.00964582415958,165.66065844635514,116025700
2015-09-09,164.6883544921875,168.64514299426727,164.3163602029509,168.51832822529914,149347700
2015-09-10,165.58450317382812,166.74278733905894,164.2317525612716,164.49384492851777,158611100
2015-09-11,166.33700561523438,166.40464445151486,164.46851985275427,165.18717120004405,119691200
2015-09-14,165.7197723388672,166.5652382690909,165.2294005512431,166.5145123774033,79452000
2015-09-15,167.79119873046875,168.239294706965,165.67753359575494,166.22708137046524,113806200
2015-09-16,169.24539184570312,169.43985833053796,167.74892618908444,168.09557037427166,99581600
2015-09-17,168.8649139404297,171.53658949176486,168.48445683551876,169.11010629524768,276046600
2015-09-18,166.1054229736328,168.85047191148456,165.68899914961318,166.3263952569317,223657500
2015-09-21,166.96376037597656,168.00057925435388,165.90143372761227,166.94675951860344,105726200
2015-09-22,164.79666137695312,165.2640878375021,163.64934306177454,164.77116656709214,153890900
2015-09-23,164.53318786621094,165.4425329073602,163.9467813696154,164.96661255298037,92790600
2015-09-24,163.93826293945312,164.4056893146191,161.9495903264082,163.3008668736421,159378800
2015-09-25,163.89581298828125,165.72301022152897,163.01194967176554,165.41705953009796,155054800
2015-09-28,159.78250122070312,163.09696979056724,159.46805652632005,162.98648361454678,178515900
2015-09-29,159.8759307861328,161.25271514433516,158.86459359234286,160.00341778351893,159045600
2015-09-30,162.85894775390625,163.02891744401106,160.9977491727967,161.7881140673193,163452000
2015-10-01,163.28390502929688,163.58985570840596,161.32072690828767,163.24140935789262,131079000
2015-10-02,165.7229766845703,165.7484714897087,160.7257873917524,161.27820509474796,211003300
2015-10-05,168.67198181152344,168.9014480051721,166.85327905590617,166.96376518022868,126320800
2015-10-06,168.09408569335938,169.1054228648596,167.42270087287312,168.53601726574945,110274500
2015-10-07,169.47091674804688,169.82785708913565,167.83067700081304,169.03747900197783,124307300
2015-10-08,171.00064086914062,171.2895906714988,168.77399488521147,169.07994554884294,153055200
2015-10-09,171.1026611328125,171.5870755684784,170.46526484471582,171.14515681225774,107069200
2015-10-12,171.2641143798828,171.46807286578323,170.74569828178764,171.17912303218498,56395600
2015-10-13,170.1847686767578,171.80800728553606,170.0147989670317,170.52470809621005,88038700
2015-10-14,169.3689422607422,170.71172538037206,169.07149842929414,170.12531869867522,99106200
2015-10-15,171.96946716308594,171.97796110903747,169.66633696029407,170.0402780678638,134142200
2015-10-16,172.7513427734375,172.76833066579718,171.60402461417746,172.37740165581627,114580100
2015-10-19,172.83633422851562,172.83633422851562,171.78251423670693,172.09695885131336,76523900
2015-10-20,172.61532592773438,173.23572103411195,172.1394056835075,172.39436666230162,78448500
2015-10-21,171.5445098876953,173.19322992914928,171.3745272521281,173.0402611185641,102038000
2015-10-22,174.44253540039062,174.65500073712064,171.54451806296294,172.5048525668412,174911700
2015-10-23,176.3547821044922,176.7287232964047,175.32645679459213,176.1338227492072,144442300
2015-10-26,175.9213409423828,176.23578556633333,175.54739978532913,176.17630200108832,69033000
2015-10-27,175.5813751220703,175.92131450401772,174.8929764766641,175.2414227722667,77905800
2015-10-28,177.57859802246094,177.60409283580253,175.24998528485906,175.92137031595516,135906700
2015-10-29,177.47657775878906,177.85051889187142,176.94966778100428,177.06864787172526,90525500
2015-10-30,176.71168518066406,177.9949842703674,176.5502223980661,177.67203276945824,131076900
2015-11-02,178.80238342285156,178.99784796194734,176.91568961318902,177.04317663527158,86270800
2015-11-03,179.3207550048828,179.8816666399323,178.21593259374603,178.44539880224005,95246100
2015-11-04,178.77685546875,179.74569700481345,178.23294465846624,179.6182229742222,96224500
2015-11-05,178.59841918945312,179.3038059096818,177.69756792222552,178.8363794121978,78408700
2015-11-06,178.50491333007812,178.74288649327303,177.16214349975942,178.24996524068726,110471500
2015-11-09,176.83917236328125,178.03748012203968,175.8788247734861,177.8844983175024,131008700
2015-11-10,177.2471160888672,177.28111781158165,176.08280995912102,176.35475890154848,75874600
2015-11-11,176.55023193359375,177.57006313571978,176.4822414577377,177.5190735207921,67846000
2015-11-12,174.08560180664062,175.97229510593206,174.06861391591224,175.4963748084271,121315200
2015-11-13,172.13095092773438,173.94116016103513,172.0459725542902,173.66921121101257,153577100
2015-11-16,174.74856567382812,174.80806221980808,171.8250392326977,171.9440323246576,117645200
2015-11-17,174.6210174560547,175.95529306920753,174.11960235795897,175.06294900128833,121123700
2015-11-18,177.3916015625,177.5360764730024,175.06298916423287,175.10547186837127,121342500
2015-11-19,177.2386016845703,177.66353239445044,176.94114500051177,177.27259043550404,88220500
2015-11-20,177.884521484375,178.5729072748035,177.5020863750101,178.00350158435205,94011500
2015-11-23,177.6805877685547,178.45395204224405,177.21316125070283,177.9440428146548,64931200
2015-11-24,177.9185028076172,178.3264326796401,176.2697694913762,176.66069850310657,98874400
2015-11-25,177.89300537109375,178.24994562481882,177.62953742795364,178.04597420789452,51980100
2015-11-27,178.09698486328125,178.30095630430588,177.50208437011545,177.98649871174396,37317800
2015-11-30,177.35765075683594,178.37748226369197,177.24716457957396,178.25850213735646,112822700
2015-12-01,179.04881286621094,179.1678059242048,177.71453706738293,177.99499291581722,97858400
2015-12-02,177.22161865234375,179.32077760773973,176.96665760719728,178.99782608603036,108441300
2015-12-03,174.7400665283203,177.74857127270243,174.00918493977338,177.4766222690755,166224200
2015-12-04,178.1479949951172,178.445451759881,174.74005444567254,174.74005444567254,192913900
2015-12-07,177.06866455078125,178.2414647075442,176.09131595764384,177.8165339195345,102027100
2015-12-08,175.87876892089844,177.01757979184356,174.88443289466852,175.48784003939906,103372400
2015-12-09,174.51058959960938,177.34912442273617,173.5247469648442,175.2329771954662,162401500
2015-12-10,174.9609832763672,176.2867651447008,174.34058801087414,174.57854819401825,116128900
2015-12-11,171.57000732421875,173.4906892377922,171.25554981787388,172.8193045012673,211173300
2015-12-14,172.4368896484375,172.5643766515536,169.9298008681057,171.73151602952814,182385200
2015-12-15,174.24708557128906,175.16493745927306,172.41138179532106,173.96662974708372,154069600
2015-12-16,176.7967071533203,177.1026578472434,174.05165782342036,175.38593378868288,197017000
2015-12-17,174.1026153564453,177.17910962376038,174.08561449662216,177.11111915232414,173092500
2015-12-18,171.00096130371094,173.488766541794,170.83852455020372,173.3519893686071,251393500
2015-12-21,172.41160583496094,172.59114466127477,171.06083152352315,172.18933147169992,99094300
2015-12-22,173.97607421875,174.2753011860338,172.3089842246777,173.3092382211211,111026200
2015-12-23,176.13046264648438,176.17321121680376,174.8993768734663,174.99341851015606,110987200
2015-12-24,175.83978271484375,176.39548804689377,175.61750840904315,175.8739867896022,48539600
2015-12-28,175.43801879882812,175.48075433352741,174.35226748974472,175.13879178572296,65899900
2015-12-29,177.310302734375,177.64372082444157,176.51523384461493,176.54942488550324,92640700
2015-12-30,176.05357360839844,177.14788261480305,175.90823885283018,177.062385443275,63317700
2015-12-31,174.2924041748047,176.01934491901875,174.2924041748047,175.3696109074986,114877900
2016-01-04,171.85595703125,171.86450153180138,169.77849543383064,171.40285064628543,222353500
2016-01-05,172.1465606689453,172.60821137767752,171.0266184087493,172.1807517030968,110845800
2016-01-06,169.9750518798828,171.03514340314052,168.93204934923523,169.5646812466548,152112600
2016-01-07,165.8970947265625,168.79527066587178,165.5038261041192,166.99139039983936,213436100
2016-01-08,164.0760955810547,167.43593490816448,163.7854261762757,166.87168509062968,209817200
2016-01-11,164.2385711669922,165.34996902787964,162.28081142464907,165.0079934310492,187941300
2016-01-12,165.56370544433594,166.3245832405095,163.40930475656077,165.70049568848833,172330500
2016-01-13,161.43446350097656,166.58962744954377,161.0497523045982,166.23910729604995,221168900
2016-01-14,164.0846710205078,165.22171536601525,160.43417464523262,162.04997175831488,240795600
2016-01-15,160.5623779296875,161.37454858630082,158.60461863974453,159.67326767345475,324846400
2016-01-19,160.776123046875,162.5287102380622,159.1859726114855,162.40047755981843,195244400
2016-01-20,158.71580505371094,160.29741139751445,154.75753651222664,158.1857591211016,286547800
2016-01-21,159.6048583984375,161.46857588613156,157.85227152976003,159.1945008585378,195772900
2016-01-22,162.8792266845703,163.0843989652246,161.47715957162245,162.24658171414228,168319600
2016-01-25,160.41709899902344,162.56294230855138,160.2204711610678,162.36631447059574,130371700
2016-01-26,162.60565185546875,162.8877767961266,160.74193400177174,161.0838965113387,141036800
2016-01-27,160.8360137939453,163.76838149179724,159.9212436440967,162.07564449141927,185681700
2016-01-28,161.67381286621094,162.60567190797616,160.0067225976779,162.40049959494758,143798800
2016-01-29,165.61495971679688,165.7517499288958,162.3320728966184,162.45176107094682,210529300
2016-02-01,165.5551300048828,166.3502117986662,164.00772803965637,164.59762448939114,136061600
2016-02-02,162.5714874267578,164.11888956008042,162.04142849164316,164.11034506170472,182564900
2016-02-03,163.54612731933594,163.9564850878489,159.9554674935115,163.640169000145,205054900
2016-02-04,163.80258178710938,164.78573399631017,162.40051432575154,163.04170395219634,139531800
2016-02-05,160.68212890625,163.8624307172739,160.040939235399,163.2810916773202,180788300
2016-02-08,158.51913452148438,159.11757542051797,156.2792501372301,158.81836149351778,191526700
2016-02-09,158.52772521972656,159.8186620835523,156.62125828395642,156.75804854218273,184513100
2016-02-10,158.39089965820312,161.01549508095624,158.26265393837366,159.36550712175494,148214100
2016-02-11,156.33055114746094,157.39065582604118,154.81734026195517,155.88598943772936,219058900
2016-02-12,159.55360412597656,159.57069312072997,157.2709710031168,158.12589036201715,127632400
2016-02-16,162.2466278076172,162.27227434998503,160.4085560310586,161.38316377614717,120250700
2016-02-17,164.89686584472656,165.27303248572184,163.29815762049668,163.42640336358255,136009500
2016-02-18,164.22146606445312,165.2302777500026,163.9051500576875,165.17042712978483,102343000
2016-02-19,164.14450073242188,164.29837994024274,162.81937324771087,163.43491616906007,114793000
2016-02-22,166.5211944580078,166.6665291860387,165.6748195823797,165.7432146976356,103640300
2016-02-23,164.4180908203125,166.12792947004937,164.29838959159864,165.8543490244753,111455300
2016-02-24,165.17042541503906,165.45255038234765,161.85334701478644,162.97328934120145,150812200
2016-02-25,167.1709442138672,167.1795017572258,164.85411979987632,165.62354209008706,110728300
2016-02-26,166.78622436523438,168.145543094689,166.6237875903244,168.05151448293577,129833700
2016-02-29,165.4781951904297,167.7608283983841,165.28156738316207,166.80332285513168,125918100
2016-03-01,169.36810302734375,169.45360019554028,166.23909451987416,166.7178473536875,141799700
2016-03-02,170.1289825439453,170.18027562735574,168.6328734009709,169.05178865721686,102415000
2016-03-03,170.7957763671875,170.81287840576243,169.36806270446044,169.94940156567628,95172200
2016-03-04,171.35147094726562,172.13800819166164,170.1545891319385,170.99240640266748,129293600
2016-03-07,171.48828125,171.89865195905503,170.3426923718833,170.419631987943,100219000
2016-03-08,169.61598205566406,170.9154630301281,169.45355834826003,170.40251928273162,123974900
2016-03-09,170.45382690429688,170.80433392917834,169.6416430727765,170.43672486441375,94801200
2016-03-10,170.59063720703125,171.89867608883333,168.74402093720994,170.94971488911764,156838700
2016-03-11,173.34344482421875,173.386193401247,170.5735144452531,172.06106578357637,137964500
2016-03-14,173.12115478515625,173.58280545810214,172.49706736125603,172.83048535978168,73612000
2016-03-15,172.83905029296875,173.1468217930014,171.881544757327,172.14656767915395,93169100
2016-03-16,173.8393096923828,174.2496804015933,172.30900968835283,172.35175826785832,129303200
2016-03-17,174.94219970703125,175.45514363351288,173.35204874936662,173.75386199988128,134278500
2016-03-18,175.629638671875,175.9733649749974,175.13122635372497,175.44917383972907,138372400
2016-03-21,175.87881469726562,176.11083713254425,175.13120287642104,175.36322531169964,72926700
2016-03-22,175.78428649902344,176.360035186398,174.93355943084012,175.09682087852738,97471900
2016-03-23,174.62425231933594,175.58669660592838,174.4523760290273,175.3976431764449,81052500
2016-03-24,174.54689025878906,174.5812707593196,173.36102523686583,173.58444604103826,84360900
2016-03-28,174.64999389648438,175.18277356833048,174.19455067139324,174.9679413635774,62408200
2016-03-29,176.2655487060547,176.37726566465895,173.92817293059963,174.23753187477217,92922900
2016-03-30,177.03890991210938,177.76933147052588,176.66939173712086,177.27952090927198,86365300
2016-03-31,176.60928344726562,177.37408566216794,176.4460088543676,176.94442120183365,94584100
2016-04-01,177.81231689453125,178.00137028288916,175.28588807949137,175.603848657539,114423500
2016-04-04,177.23658752441406,177.94124352387857,176.92722859260599,177.73499986523368,63497000
2016-04-05,175.46633911132812,177.2451428008705,175.20853786452477,175.8788132388238,99662200
2016-04-06,177.3826446533203,177.44280396164888,175.28588033854226,175.46634515121136,91839800
2016-04-07,175.26010131835938,176.64362117280902,174.52107804618782,176.28270466021127,113859000
2016-04-08,175.73277282714844,176.89287217142413,175.19139138484388,176.45460600867494,95040600
2016-04-11,175.32029724121094,177.0819242231396,175.22577053157616,176.3772681854404,83757500
2016-04-12,176.95297241210938,177.23655246953857,175.04526156199742,175.49211617785394,115350600
2016-04-13,178.74038696289062,178.82632508616484,177.74356242710314,177.8810581794152,96336400
2016-04-14,178.74891662597656,179.2559304065081,178.39660190621288,178.80048735033662,65212900
2016-04-15,178.55133056640625,178.88646826180965,178.2247814382586,178.74897251181943,75761600
